FECHA,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,VALOR_U,CANTIDAD
2018-03-10,Juliana,Cartagena,Nacionales,Coadyuvantes,Aquafull,42948.1106797647,44.0
2018-03-10,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,42881.7532363192,22.0
2018-03-10,Juliana,Bogotá,Nacionales,Foliares,Molib-K,40389.4911162171,35.0
2018-03-10,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,38293.8304604284,23.0
2018-03-10,Ana Maria,Medellín,Importados,Bioestimulantes,Aminogib,37624.0832405372,44.0
2018-03-10,Juliana,Bogotá,Importados,Fertirrigación,Hierro,37318.5303614163,49.0
2018-03-11,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,64755.0,44.0
2018-03-11,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,40877.0,28.0
2018-03-12,Camila,Cartagena,Importados,Bioestimulantes,Aminogib,45039.0,39.0
2018-03-12,Camila,Barranquilla,Nacionales,Foliares,Rendimiento,42012.9336860917,41.0
2018-03-12,Camila,Bogotá,Nacionales,Foliares,Molib-K,41199.6692047952,50.0
2018-03-13,Camila,Barranquilla,Importados,Fertirrigación,Hierro,58570.0,35.0
2018-03-13,Ana Maria,Bogotá,Importados,Especiales,Solugybb,42672.0,44.0
2018-03-13,Juliana,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,50.0
2018-03-13,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,28.0
2018-03-13,Juliana,Barranquilla,Nacionales,Foliares,Triplehoja,41423.4326768787,39.0
2018-03-13,Juliana,Cartagena,Nacionales,Foliares,Triplehoja,41205.841990232,28.0
2018-03-13,Camila,Cartagena,Nacionales,Edáficos,Campofos,40833.9316676657,26.0
2018-03-13,Camila,Bogotá,Nacionales,Foliares,Rendimiento,38423.4589546009,18.0
2018-03-14,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,42773.7294911755,25.0
2018-03-14,Camila,Medellín,Nacionales,Edáficos,Menores,41458.9261931402,14.0
2018-03-14,Ana Maria,Medellín,Nacionales,Foliares,Creciplant,39813.8788742369,31.0
2018-03-15,Camila,Cartagena,Importados,Fertirrigación,Humus 15,37745.9957529137,29.0
2018-03-15,Juliana,Medellín,Importados,Fertirrigación,Humus 15,37358.6534667555,45.0
2018-03-16,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,43955.8179023199,24.0
2018-03-16,Juliana,Cali,Importados,Fertirrigación,Calcio,43398.72401665,38.0
2018-03-16,Camila,Barranquilla,Importados,Fertirrigación,Manganeso,37292.29602331,12.0
2018-03-17,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,45039.0,23.0
2018-03-19,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,40989.7944999445,40.0
2018-03-19,Camila,Bogotá,Importados,Fertirrigación,Humus 15,37031.4958386058,21.0
2018-03-20,Camila,Bogotá,Nacionales,Edáficos,Menores,64087.0,30.0
2018-03-20,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,40907.0,17.0
2018-03-20,Camila,Barranquilla,Importados,Especiales,Solugybb,43673.412968587,16.0
2018-03-20,Juliana,Bogotá,Nacionales,Edáficos,Campofos,41554.6043674104,37.0
2018-03-20,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,41514.4812620713,41.0
2018-03-20,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,40803.0677404817,33.0
2018-03-21,Camila,Cartagena,Importados,Fertirrigación,Frutales,42460.4606302586,20.0
2018-03-21,Camila,Cali,Importados,Fertirrigación,Calcio,38639.5064448884,32.0
2018-03-21,Juliana,Bogotá,Importados,Especiales,Fruit Cover,37962.0432432012,14.0
2018-03-22,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,42321.5729579309,35.0
2018-03-23,Juliana,Cali,Importados,Especiales,Solugybb,42672.0,45.0
2018-03-23,Juliana,Cali,Importados,Especiales,Solugybb,42672.0,48.0
2018-03-23,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,37289.2096305916,35.0
2018-03-24,Ana Maria,Medellín,Nacionales,Edáficos,Campofos,40877.0,12.0
2018-03-24,Juliana,Barranquilla,Importados,Fertirrigación,Hierro,38239.8185878566,24.0
2018-03-24,Camila,Cali,Nacionales,Foliares,Triplehoja,37704.3294512154,40.0
2018-03-25,Juliana,Barranquilla,Nacionales,Coadyuvantes,Aquafull,42011.3904897325,43.0
2018-03-25,Camila,Bogotá,Importados,Fertirrigación,Calcio,39350.919966478,49.0
2018-03-25,Juliana,Medellín,Importados,Fertirrigación,Calcio,38111.7332900433,12.0
2018-03-26,Camila,Barranquilla,Importados,Bioestimulantes,Aminogib,45039.0,11.0
2018-03-26,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,43708.9064848485,33.0
2018-03-26,Camila,Bogotá,Nacionales,Edáficos,Menores,42520.6452882673,40.0
2018-03-26,Camila,Cartagena,Importados,Fertirrigación,Humus 15,41884.8483882784,48.0
2018-03-26,Juliana,Cartagena,Importados,Fertirrigación,Frutales,41557.6907601287,35.0
2018-03-26,Juliana,Cali,Importados,Bioestimulantes,Actiplant,40801.5245441225,39.0
2018-03-26,Camila,Barranquilla,Nacionales,Coadyuvantes,Fluyex,39886.4091031191,31.0
2018-03-26,Ana Maria,Barranquilla,Nacionales,Edáficos,Menores,39884.8659067599,15.0
2018-03-26,Camila,Cali,Importados,Fertirrigación,Hierro,38099.3877191697,29.0
2018-03-27,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,40907.0,11.0
2018-03-27,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,43912.6084042624,38.0
2018-03-27,Juliana,Bogotá,Importados,Fertirrigación,Frutales,43636.3762559663,36.0
2018-03-27,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,41912.6259227439,15.0
2018-03-27,Camila,Cali,Importados,Fertirrigación,Manganeso,39648.7568638029,29.0
2018-03-27,Juliana,Cartagena,Importados,Fertirrigación,Frutales,38471.298041736,41.0
2018-03-28,Camila,Cartagena,Importados,Bioestimulantes,Actiplant,42673.4217278277,41.0
2018-03-29,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,33559.0,23.0
2018-03-29,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,40907.0,18.0
2018-03-29,Juliana,Cali,Nacionales,Coadyuvantes,Aquafull,41195.0396157176,27.0
2018-03-29,Ana Maria,Cartagena,Importados,Especiales,Solugybb,40235.1714802975,44.0
2018-03-29,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,37884.8834252414,44.0
2018-03-30,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,26057.0,39.0
2018-03-30,Camila,Barranquilla,Nacionales,Foliares,Creciplant,29285.0,48.0
2018-03-30,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,40563.8723048063,47.0
2018-03-31,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,30773.0,29.0
2018-03-31,Camila,Barranquilla,Nacionales,Coadyuvantes,Aquafull,40907.0,34.0
2018-03-31,Camila,Cartagena,Importados,Especiales,Fruit Cover,40384.8615271395,30.0
2018-04-01,Ana Maria,Barranquilla,Nacionales,Foliares,Desarrollo,26057.0,26.0
2018-04-01,Camila,Barranquilla,Nacionales,Coadyuvantes,Aquafull,41522.1972438672,36.0
2018-04-02,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,40907.0,35.0
2018-04-02,Camila,Cali,Importados,Fertirrigación,Calcio,42168.7965183705,33.0
2018-04-02,Juliana,Medellín,Nacionales,Edáficos,Campofos,41225.9035429015,11.0
2018-04-02,Camila,Barranquilla,Nacionales,Foliares,Desarrollo,40083.9382370962,41.0
2018-04-03,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,42285.0,46.0
2018-04-03,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,43642.549041403,20.0
2018-04-03,Camila,Medellín,Importados,Fertirrigación,Manganeso,39321.5992356532,15.0
2018-04-03,Ana Maria,Cali,Nacionales,Edáficos,Campofos,38662.6543902764,14.0
2018-04-03,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,37556.1826007326,23.0
2018-04-03,Juliana,Cali,Importados,Especiales,Solugybb,37264.5184888445,36.0
2018-04-04,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,41221.2739538239,41.0
2018-04-04,Camila,Cartagena,Importados,Fertirrigación,Calcio,40502.1444504384,34.0
2018-04-04,Juliana,Cali,Nacionales,Foliares,Molib-K,38488.2732016872,42.0
2018-04-04,Juliana,Bogotá,Importados,Bioestimulantes,Zin Stress,37528.405066267,37.0
2018-04-04,Juliana,Cali,Nacionales,Edáficos,Zinc,36979.0271623931,34.0
2018-04-05,Camila,Cartagena,Importados,Fertirrigación,Calcio,37275.0,33.0
2018-04-05,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,26979.0,40.0
2018-04-05,Juliana,Cali,Nacionales,Coadyuvantes,Aquafull,40127.1477351537,40.0
2018-04-06,Ana Maria,Medellín,Nacionales,Foliares,Creciplant,42900.2715926296,43.0
2018-04-06,Camila,Bogotá,Nacionales,Edáficos,Menores,37755.2549310689,50.0
2018-04-07,Camila,Cali,Nacionales,Coadyuvantes,Trionex,42065.4023623044,12.0
2018-04-07,Juliana,Barranquilla,Importados,Especiales,Solugybb,41337.0136807637,30.0
2018-04-08,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,39400.3022499722,25.0
2018-04-08,Camila,Cartagena,Nacionales,Edáficos,Zinc,37963.5864395604,27.0
2018-04-09,Camila,Cali,Nacionales,Foliares,Desarrollo,39881.7795140415,39.0
2018-04-09,Juliana,Cali,Importados,Fertirrigación,Hierro,39721.2870926851,13.0
2018-04-09,Ana Maria,Cali,Importados,Bioestimulantes,Cogollando,38887.961058719,34.0
2018-04-09,Camila,Cartagena,Nacionales,Foliares,Molib-K,38712.0366737707,31.0
2018-04-09,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,38235.188998779,45.0
2018-04-09,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,36965.1383951604,29.0
2018-04-10,Ana Maria,Medellín,Importados,Bioestimulantes,Aminogib,45039.0,34.0
2018-04-10,Camila,Barranquilla,Nacionales,Foliares,Creciplant,39432.7093735154,35.0
2018-04-10,Camila,Cartagena,Nacionales,Edáficos,Campofos,37622.540044178,11.0
2018-04-11,Ana Maria,Cali,Nacionales,Foliares,Rendimiento,52151.0,39.0
2018-04-11,Camila,Bogotá,Importados,Especiales,Solugybb,37074.7053366633,50.0
2018-04-12,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,41960.465009879,44.0
2018-04-12,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,41367.8776079476,36.0
2018-04-12,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,38025.3142939283,18.0
2018-04-13,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,42285.0,45.0
2018-04-13,Camila,Medellín,Nacionales,Foliares,Desarrollo,40886.4003438783,26.0
2018-04-13,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,40287.6401565101,41.0
2018-04-13,Camila,Cali,Importados,Especiales,Solugybb,38245.9913732934,31.0
2018-04-13,Camila,Cali,Importados,Fertirrigación,Calcio,37915.7473524253,39.0
2018-04-14,Juliana,Medellín,Nacionales,Edáficos,Boro,42394.0,45.0
2018-04-14,Camila,Bogotá,Nacionales,Edáficos,Zinc,30773.0,18.0
2018-04-14,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,40338.5656363636,34.0
2018-04-14,Ana Maria,Medellín,Nacionales,Edáficos,Menores,39915.7298339438,32.0
2018-04-14,Camila,Cali,Importados,Fertirrigación,Humus 15,38755.2461718282,46.0
2018-04-15,Camila,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,47.0
2018-04-16,Camila,Bogotá,Importados,Especiales,Fruit Cover,42599.3483025863,24.0
2018-04-16,Camila,Bogotá,Importados,Especiales,Solugybb,41443.4942295482,26.0
2018-04-16,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,39534.5603332223,40.0
2018-04-16,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,37171.9267072927,14.0
2018-04-17,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,41171.8916703297,12.0
2018-04-17,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,40159.5548586969,47.0
2018-04-18,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,43369.4032858253,13.0
2018-04-18,Camila,Medellín,Nacionales,Foliares,Triplehoja,42242.8699436119,50.0
2018-04-19,Juliana,Cali,Importados,Fertirrigación,Manganeso,42531.4476627817,15.0
2018-04-19,Juliana,Medellín,Importados,Fertirrigación,Calcio,40844.73404218,49.0
2018-04-19,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,38827.7764007104,27.0
2018-04-19,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,38647.2224266844,39.0
2018-04-20,Juliana,Medellín,Nacionales,Edáficos,Campofos,40877.0,26.0
2018-04-20,Ana Maria,Medellín,Importados,Fertirrigación,Humus 15,43613.2283105783,36.0
2018-04-20,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,41344.7296625597,39.0
2018-04-20,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,40624.056962815,33.0
2018-04-20,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,37247.5433288933,18.0
2018-04-21,Juliana,Cartagena,Importados,Fertirrigación,Frutales,43327.736984127,33.0
2018-04-21,Ana Maria,Cali,Nacionales,Edáficos,Boro,40880.2275584415,34.0
2018-04-21,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,40332.3928509268,28.0
2018-04-21,Ana Maria,Cali,Nacionales,Foliares,Molib-K,38704.3206919747,19.0
2018-04-21,Ana Maria,Cali,Nacionales,Edáficos,Zinc,38409.5701873682,46.0
2018-04-22,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,64087.0,47.0
2018-04-22,Juliana,Cartagena,Nacionales,Edáficos,Campofos,43920.3243860584,12.0
2018-04-22,Juliana,Cali,Importados,Bioestimulantes,Cogollando,43536.0684926185,32.0
2018-04-22,Ana Maria,Bogotá,Importados,Bioestimulantes,Actiplant,37290.7528269508,38.0
2018-04-23,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,42285.0,15.0
2018-04-23,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,43383.292053058,14.0
2018-04-23,Camila,Cartagena,Importados,Fertirrigación,Humus 15,42375.5848305028,13.0
2018-04-23,Juliana,Medellín,Importados,Especiales,Solugybb,41125.5957795538,45.0
2018-04-23,Camila,Medellín,Importados,Fertirrigación,Manganeso,40864.7955948496,12.0
2018-04-23,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,39235.1802395382,18.0
2018-04-23,Juliana,Bogotá,Nacionales,Foliares,Creciplant,38849.3811497391,37.0
2018-04-24,Camila,Bogotá,Importados,Fertirrigación,Humus 15,43353.9713222333,38.0
2018-04-24,Juliana,Cartagena,Nacionales,Foliares,Molib-K,41235.1627210567,28.0
2018-04-24,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,39431.1661771562,27.0
2018-04-25,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,40907.0,17.0
2018-04-25,Camila,Bogotá,Nacionales,Edáficos,Zinc,30773.0,18.0
2018-04-25,Camila,Bogotá,Importados,Fertirrigación,Calcio,37275.0,11.0
2018-04-25,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,43455.8222819403,10.0
2018-04-25,Ana Maria,Bogotá,Importados,Bioestimulantes,Actiplant,43088.5415484515,22.0
2018-04-25,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,41793.7998030858,27.0
2018-04-26,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,63922.0,30.0
2018-04-26,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,34199.0,37.0
2018-04-26,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,40337.0224400044,12.0
2018-04-27,Juliana,Cartagena,Nacionales,Edáficos,Campofos,42477.4357902098,35.0
2018-04-27,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,41108.6206196026,42.0
2018-04-27,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,41059.2383361083,31.0
2018-04-27,Camila,Bogotá,Nacionales,Foliares,Creciplant,39779.9285543345,26.0
2018-04-28,Camila,Cali,Importados,Fertirrigación,Frutales,46085.0,26.0
2018-04-28,Camila,Cali,Nacionales,Foliares,Fertiverdor,63922.0,18.0
2018-04-28,Juliana,Cali,Importados,Especiales,Solugybb,42672.0,27.0
2018-04-28,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,42750.5815457875,49.0
2018-04-28,Juliana,Medellín,Nacionales,Edáficos,Campofos,40719.7351370851,11.0
2018-04-28,Camila,Cali,Importados,Bioestimulantes,Actiplant,39756.7806089466,38.0
2018-04-28,Camila,Bogotá,Importados,Fertirrigación,Hierro,39147.218047064,38.0
2018-04-28,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,38951.2321094461,46.0
2018-04-29,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,42850.8893091353,10.0
2018-04-30,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,46085.0,41.0
2018-04-30,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,54073.0,19.0
2018-05-01,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,29285.0,47.0
2018-05-01,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,40907.0,30.0
2018-05-01,Ana Maria,Cali,Nacionales,Foliares,Rendimiento,42008.3040970141,37.0
2018-05-01,Camila,Cartagena,Nacionales,Edáficos,Menores,41597.8138654679,25.0
2018-05-01,Juliana,Barranquilla,Nacionales,Edáficos,Menores,40188.8755895216,50.0
2018-05-01,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,38931.1705567765,22.0
2018-05-01,Juliana,Cartagena,Importados,Fertirrigación,Manganeso,37914.2041560661,36.0
2018-05-02,Ana Maria,Cali,Importados,Fertirrigación,Calcio,37275.0,26.0
2018-05-02,Ana Maria,Medellín,Nacionales,Edáficos,Menores,37232.1113653013,25.0
2018-05-03,Camila,Cartagena,Importados,Bioestimulantes,Cogollando,42566.9411790432,23.0
2018-05-03,Camila,Cali,Nacionales,Foliares,Rendimiento,41312.3225390165,48.0
2018-05-03,Juliana,Bogotá,Nacionales,Coadyuvantes,Trionex,40485.1692904873,44.0
2018-05-05,Camila,Bogotá,Importados,Especiales,Solugybb,43000.5793559774,31.0
2018-05-05,Juliana,Cali,Importados,Fertirrigación,Calcio,41607.073043623,42.0
2018-05-06,Camila,Cali,Importados,Especiales,Fruit Cover,54092.0,41.0
2018-05-06,Camila,Bogotá,Nacionales,Edáficos,Zinc,30773.0,40.0
2018-05-06,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Fluyex,41287.6313972694,25.0
2018-05-07,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,54732.0,40.0
2018-05-07,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,46085.0,32.0
2018-05-07,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,42620.953051615,48.0
2018-05-07,Camila,Bogotá,Importados,Fertirrigación,Manganeso,41168.8052776113,23.0
2018-05-07,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,41076.2134960595,26.0
2018-05-08,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,43293.7866642247,44.0
2018-05-08,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,41310.7793426573,17.0
2018-05-08,Juliana,Barranquilla,Nacionales,Edáficos,Menores,40131.7773242313,15.0
2018-05-09,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,43795.3254809635,48.0
2018-05-09,Camila,Bogotá,Nacionales,Foliares,Rendimiento,43053.04803219,38.0
2018-05-09,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,37196.6178490398,49.0
2018-05-10,Juliana,Cartagena,Nacionales,Foliares,Fertiverdor,63922.0,14.0
2018-05-10,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,40907.0,26.0
2018-05-10,Juliana,Barranquilla,Nacionales,Foliares,Rendimiento,52151.0,29.0
2018-05-10,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,43841.6213717394,18.0
2018-05-10,Camila,Cali,Nacionales,Edáficos,Campofos,36946.62003885,28.0
2018-05-11,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,42273.7338707959,20.0
2018-05-11,Juliana,Cali,Importados,Bioestimulantes,Cogollando,42145.6485729826,28.0
2018-05-11,Juliana,Medellín,Importados,Fertirrigación,Humus 15,38901.8498259518,13.0
2018-05-11,Camila,Bogotá,Nacionales,Edáficos,Menores,37673.4655240315,16.0
2018-05-12,Juliana,Medellín,Importados,Bioestimulantes,Cogollando,43657.981004995,31.0
2018-05-12,Juliana,Bogotá,Importados,Fertirrigación,Hierro,42323.1161542901,45.0
2018-05-12,Camila,Barranquilla,Nacionales,Coadyuvantes,Fluyex,41429.6054623155,15.0
2018-05-12,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,40945.0418055278,38.0
2018-05-13,Camila,Cartagena,Importados,Bioestimulantes,Aminogib,43469.711049173,12.0
2018-05-13,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,40583.9338574759,23.0
2018-05-14,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,43441.9335147075,39.0
2018-05-14,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,40406.4662761683,28.0
2018-05-15,Ana Maria,Barranquilla,Importados,Bioestimulantes,Zin Stress,42285.0,26.0
2018-05-15,Camila,Bogotá,Importados,Fertirrigación,Calcio,42608.6074807415,10.0
2018-05-15,Juliana,Medellín,Importados,Fertirrigación,Hierro,39278.3897375957,44.0
2018-05-15,Ana Maria,Medellín,Importados,Fertirrigación,Frutales,38516.0507361527,32.0
2018-05-16,Juliana,Medellín,Nacionales,Edáficos,Zinc,43937.2995460095,20.0
2018-05-16,Camila,Cali,Nacionales,Coadyuvantes,Trionex,43499.0317799978,47.0
2018-05-16,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,41046.8927652348,12.0
2018-05-16,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,40296.8993346653,10.0
2018-05-16,Juliana,Cali,Importados,Fertirrigación,Manganeso,38196.6090897991,11.0
2018-05-16,Juliana,Medellín,Nacionales,Foliares,Molib-K,37753.7117347097,24.0
2018-05-16,Camila,Bogotá,Nacionales,Edáficos,Boro,37506.8003172383,18.0
2018-05-16,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,37489.8251572872,20.0
2018-05-17,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,54073.0,23.0
2018-05-17,Camila,Cartagena,Nacionales,Edáficos,Menores,64087.0,33.0
2018-05-17,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,43761.3751610612,46.0
2018-05-17,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,41937.3170644911,11.0
2018-05-17,Ana Maria,Medellín,Nacionales,Foliares,Rendimiento,40074.6790589411,29.0
2018-05-17,Camila,Bogotá,Importados,Fertirrigación,Hierro,39262.9577740038,42.0
2018-05-17,Ana Maria,Medellín,Nacionales,Coadyuvantes,Trionex,38295.3736567876,15.0
2018-05-17,Juliana,Medellín,Nacionales,Foliares,Creciplant,37954.3272614052,13.0
2018-05-17,Juliana,Cartagena,Importados,Especiales,Fruit Cover,37718.2182184482,13.0
2018-05-18,Camila,Barranquilla,Nacionales,Edáficos,Campofos,40877.0,23.0
2018-05-18,Juliana,Bogotá,Nacionales,Edáficos,Zinc,37813.8963927184,22.0
2018-05-18,Camila,Barranquilla,Nacionales,Foliares,Molib-K,37772.2300910201,32.0
2018-05-19,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Fluyex,43770.6343392163,39.0
2018-05-19,Juliana,Medellín,Nacionales,Edáficos,Campofos,43079.2823702964,32.0
2018-05-19,Camila,Medellín,Nacionales,Edáficos,Campofos,39730.5462708403,43.0
